Protein,Hydropathy,Net Charge,Aromaticity,Neutral Charge,IsoelectricPoint,LengthAminoAcids,Instability,Gravy,Molecular Weight,Helix,Turn,Sheets
P01714,-0.2214285714285715,0.14285714285714285,0.08928571428571427,-2.5222343386889996,4.764949226379394,112,40.67410714285712,-0.2214285714285715,12042.243899999987,0.2857142857142857,0.3125,0.20535714285714285
P01717,-0.23928571428571424,0.15178571428571427,0.08928571428571427,-5.5169017159072125,4.373726463317872,112,50.24732142857141,-0.23928571428571424,12011.259999999995,0.27678571428571425,0.30357142857142855,0.23214285714285715
P01718,-0.03185840707964586,0.1592920353982301,0.08849557522123894,-2.519722177780425,4.889710807800292,113,45.4513274336283,-0.03185840707964586,12164.616999999991,0.30973451327433627,0.2831858407079646,0.23008849557522124
P01721,-0.38888888888888873,0.1282051282051282,0.09401709401709402,-5.3450555004066125,4.594943809509277,117,48.39487179487177,-0.38888888888888873,12565.58479999999,0.24786324786324787,0.358974358974359,0.18803418803418806
P01743,-0.21623931623931628,0.15384615384615385,0.11965811965811965,3.6475562130778467,9.097407722473147,117,39.85897435897435,-0.21623931623931628,12932.552699999993,0.28205128205128205,0.24786324786324787,0.2136752136752137
P01762,-0.011965811965811809,0.1623931623931624,0.13675213675213677,2.4733295965095152,8.823481559753418,117,37.0051282051282,-0.011965811965811809,12908.522499999985,0.3418803418803419,0.2905982905982906,0.22222222222222224
P01763,0.07606837606837627,0.1623931623931624,0.11965811965811966,-1.5262637656127058,5.3106603622436515,117,36.54871794871794,0.07606837606837627,12812.413699999986,0.3418803418803419,0.28205128205128205,0.26495726495726496
P01764,0.07264957264957288,0.15384615384615385,0.11965811965811966,1.4770272994408842,8.486311912536621,117,39.2008547008547,0.07264957264957288,12582.172799999986,0.3247863247863248,0.2991452991452992,0.2564102564102564
P01766,0.06637931034482764,0.15517241379310345,0.11206896551724138,-0.43100004823331695,6.544066429138184,116,33.0,0.06637931034482764,12506.081699999984,0.3275862068965517,0.28448275862068967,0.2672413793103448
P01767,0.017241379310345018,0.15517241379310345,0.1293103448275862,1.4770172995408846,8.486118507385257,116,36.082758620689646,0.017241379310345018,12769.370699999989,0.3448275862068966,0.28448275862068967,0.22413793103448276
P01772,-0.05384615384615371,0.17094017094017094,0.13675213675213677,3.5624817869621026,9.12248592376709,117,40.69572649572648,-0.05384615384615371,13073.769399999983,0.3504273504273504,0.2564102564102564,0.23076923076923078
P01780,-0.05128205128205118,0.18803418803418803,0.11965811965811966,-0.5162410155728523,6.214798164367674,117,43.41623931623931,-0.05128205128205118,12942.583599999984,0.3418803418803419,0.26495726495726496,0.26495726495726496
P01782,-0.02711864406779643,0.1864406779661017,0.11016949152542371,-0.42826632677869014,6.554126930236817,118,39.75932203389829,-0.02711864406779643,12944.602899999985,0.3305084745762712,0.2711864406779661,0.2711864406779661
P01814,0.11092436974789921,0.16806722689075632,0.08403361344537814,-0.5346922709795301,6.098335075378416,119,20.438655462184876,0.11092436974789921,13260.248999999982,0.3361344537815126,0.21008403361344538,0.23529411764705882
P01824,-0.01680000000000004,0.144,0.128,5.553595558654047,9.3493501663208,125,39.80559999999998,-0.01680000000000004,13916.901899999983,0.352,0.29600000000000004,0.216
P01825,-0.01724137931034489,0.12931034482758622,0.13793103448275862,4.564373789811214,9.358955955505369,116,29.2655172413793,-0.01724137931034489,12935.647499999986,0.37068965517241376,0.3017241379310345,0.19827586206896552
P01834,-0.5373831775700934,0.21495327102803738,0.08411214953271028,-1.081993952774873,6.111578559875488,107,56.04962616822427,-0.5373831775700934,11764.902099999992,0.2616822429906542,0.2803738317757009,0.20560747663551399
P01857,-0.269924812030075,0.19047619047619047,0.09022556390977443,-1.4916115528118041,6.549636650085449,399,44.16819548872179,-0.269924812030075,43911.379800000075,0.3057644110275689,0.2832080200501253,0.19047619047619047
P01859,-0.27088607594936687,0.19240506329113924,0.09367088607594937,-3.5881235519638324,6.111123847961425,395,45.856481012658215,-0.27088607594936687,43805.26430000007,0.3012658227848101,0.2759493670886076,0.1848101265822785
P01860,-0.356726457399103,0.19730941704035873,0.08071748878923767,-1.651484278487949,6.500527763366699,446,49.710112107623345,-0.356726457399103,49092.414100000075,0.2713004484304933,0.29596412556053814,0.18385650224215247
P01861,-0.275252525252525,0.19444444444444445,0.09595959595959595,-4.654683300045193,5.880641746520996,396,48.42073232323231,-0.275252525252525,43831.142600000065,0.30808080808080807,0.2828282828282828,0.19444444444444442
P01871,-0.2645569620253164,0.19198312236286919,0.08438818565400844,-6.494170697689945,5.795383262634277,474,37.38820675105486,-0.2645569620253164,51922.93570000012,0.280590717299578,0.26371308016877637,0.20675105485232065
P01876,-0.21030150753768884,0.1507537688442211,0.07537688442211055,-7.679050380674585,5.426725578308105,398,58.91133165829149,-0.21030150753768884,42848.014900000075,0.26633165829145733,0.3015075376884422,0.23618090452261306
P01877,-0.2317135549872127,0.16112531969309463,0.0741687979539642,-8.597855959505942,5.417347145080566,391,57.40539641943736,-0.2317135549872127,42333.453800000076,0.2659846547314578,0.28388746803069054,0.24296675191815856
P01880,-0.4304651162790687,0.19534883720930232,0.07674418604651162,0.5627492198585742,7.251086616516114,430,64.0916279069769,-0.4304651162790687,47499.216200000126,0.2627906976744186,0.2651162790697674,0.24651162790697673
P02647,-0.7172284644194747,0.31835205992509363,0.0749063670411985,-6.903495175968359,5.555522727966308,267,40.82434456928839,-0.7172284644194747,30777.43930000003,0.28464419475655434,0.15730337078651685,0.36704119850187267
P02649,-0.5958990536277603,0.30914826498422715,0.050473186119873815,-4.237675080463845,5.645612525939941,317,44.884227129337525,-0.5958990536277603,36153.65990000007,0.26182965299684546,0.12933753943217666,0.4037854889589906
P02652,-0.08399999999999994,0.24,0.08,-0.5031071648308991,6.269534111022949,100,27.226,-0.08399999999999994,11174.885999999993,0.33,0.16,0.35
P02655,-0.16930693069306935,0.19801980198019803,0.09900990099009901,-4.478450303935118,4.72192211151123,101,40.09504950495048,-0.16930693069306935,11283.72849999999,0.32673267326732675,0.19801980198019803,0.3267326732673267
P02656,-0.08585858585858583,0.2222222222222222,0.09090909090909091,-2.3986054953511164,5.22932376861572,99,29.2090909090909,-0.08585858585858583,10852.175199999994,0.29292929292929293,0.18181818181818182,0.3434343434343434
P02671,-0.8217090069284052,0.24364896073903003,0.08314087759815242,-15.803614055164076,5.695573997497559,866,40.771593533487504,-0.8217090069284052,94971.93830000074,0.22170900692840648,0.33487297921478065,0.1905311778290993
P02675,-0.7584521384928712,0.2484725050916497,0.09572301425661914,6.224582612013393,8.5447847366333,491,42.4631364562118,-0.7584521384928712,55927.56220000006,0.25865580448065173,0.2668024439918534,0.21792260692464357
P02679,-0.5883002207505523,0.23399558498896247,0.12141280353200884,-13.50935011797661,5.367556190490721,453,30.911942604856524,-0.5883002207505523,51511.06030000008,0.2869757174392936,0.22737306843267108,0.2141280353200883
P02741,-0.032142857142857126,0.19642857142857142,0.13392857142857142,-4.237619961313197,5.451677894592284,224,37.15941964285714,-0.032142857142857126,25038.255599999997,0.36160714285714285,0.2633928571428571,0.2142857142857143
P02743,-0.07847533632286985,0.19730941704035873,0.13004484304932737,-2.1453832466308107,6.099073982238767,223,40.173542600896845,-0.07847533632286985,25386.792899999997,0.390134529147982,0.25112107623318386,0.22869955156950672
P02745,-0.38081632653061237,0.19183673469387755,0.07755102040816325,6.648068027237354,9.25774059295654,245,39.466122448979576,-0.38081632653061237,26016.263199999983,0.2653061224489796,0.35918367346938773,0.163265306122449
P02746,-0.25691699604743123,0.17391304347826086,0.07509881422924901,3.739517499961586,8.831282234191896,253,17.07470355731224,-0.25691699604743123,26721.466300000004,0.25691699604743085,0.3517786561264822,0.2173913043478261
P02747,-0.18612244897959196,0.14285714285714285,0.0816326530612245,2.9946888192731755,8.6143461227417,245,29.070612244897966,-0.18612244897959196,25773.345600000008,0.29387755102040813,0.37551020408163266,0.1959183673469388
P02748,-0.45044722719141295,0.2737030411449016,0.09481216457960645,-12.856646607775062,5.426896095275878,559,45.80878354203941,-0.45044722719141295,63172.71870000017,0.27906976744186046,0.23255813953488375,0.23076923076923078
P02749,-0.27362318840579714,0.2144927536231884,0.11304347826086956,5.823520894457623,8.34003314971924,345,48.10005797101448,-0.27362318840579714,38297.77410000003,0.2753623188405797,0.26666666666666666,0.1855072463768116
P02750,-0.14380403458213262,0.1844380403458213,0.06051873198847262,-1.7973788555200372,6.450964164733886,347,41.70461095100863,-0.14380403458213262,38177.43310000007,0.3256484149855908,0.27377521613832856,0.3285302593659942
P02753,-0.43333333333333335,0.26865671641791045,0.11940298507462688,-2.35555557737527,5.762075614929199,201,29.59253731343283,-0.43333333333333335,23009.754000000004,0.3034825870646766,0.19402985074626866,0.2537313432835821
P02760,-0.2988636363636367,0.21875,0.09659090909090909,-3.2503793655634965,5.946120262145995,352,49.09295454545452,-0.2988636363636367,38999.087099999975,0.2784090909090909,0.25,0.24431818181818182
P02763,-0.5407960199004976,0.26865671641791045,0.11940298507462685,-8.234254122363467,5.022941398620605,201,36.966318407960195,-0.5407960199004976,23539.326800000006,0.32835820895522383,0.16417910447761197,0.26865671641791045
P02765,-0.18964577656675763,0.1880108991825613,0.05449591280653951,-12.444967127044524,5.427293968200683,367,46.635149863760226,-0.18964577656675763,39340.297000000064,0.26702997275204365,0.2615803814713896,0.26430517711171664
P02766,-0.028571428571428494,0.2108843537414966,0.08843537414965986,-5.04923627375231,5.521646690368651,147,29.71564625850339,-0.028571428571428494,15886.828799999994,0.30612244897959184,0.23809523809523808,0.2925170068027211
P02768,-0.35385878489326755,0.30377668308702793,0.09195402298850575,-10.315987993898275,5.916961860656738,609,39.06389162561582,-0.35385878489326755,69365.96040000023,0.2824302134646962,0.13464696223316913,0.3218390804597701
P02771,-0.24761904761904727,0.23973727422003285,0.08374384236453201,-17.289256282258833,5.479301643371582,609,51.026929392446746,-0.24761904761904727,68676.8551000002,0.28735632183908044,0.1724137931034483,0.2922824302134647
P02774,-0.3362869198312236,0.26371308016877637,0.0759493670886076,-12.988560937551306,5.3193567276000975,474,42.44662447257383,-0.3362869198312236,52917.01330000005,0.27004219409282704,0.2109704641350211,0.2974683544303798
P02786,-0.24263157894736873,0.22631578947368422,0.11184210526315788,-5.34636688938221,6.1833093643188475,760,21.791710526315793,-0.24263157894736873,84870.3261000005,0.32105263157894737,0.23947368421052628,0.2513157894736842
P02787,-0.33667621776504303,0.24641833810888253,0.08882521489971347,-1.1550877756301645,6.810868644714356,698,34.9398567335244,-0.33667621776504303,77049.08810000036,0.2722063037249284,0.22779369627507162,0.25501432664756446
P02790,-0.4341991341991338,0.20346320346320346,0.11904761904761904,-2.913781530618536,6.547306251525879,462,33.88160173160173,-0.4341991341991338,51675.76610000003,0.28787878787878785,0.2748917748917749,0.22943722943722944
P02814,-0.41518987341772173,0.06329113924050633,0.11392405063291139,2.489238155719538,9.622825050354006,79,79.24430379746833,-0.41518987341772173,8187.499,0.22784810126582278,0.5569620253164557,0.1518987341772152
P03952,-0.25877742946708493,0.18808777429467086,0.10188087774294671,14.57370136442902,8.60132350921631,638,39.70173981191227,-0.25877742946708493,71341.95610000024,0.28996865203761757,0.24764890282131663,0.1833855799373041
P04003,-0.4767169179229481,0.21440536013400335,0.09715242881072027,0.7059559298485567,7.151106834411621,597,45.33185929648253,-0.4767169179229481,67032.50700000013,0.26633165829145733,0.2747068676716918,0.18257956448911222
P04004,-0.7234309623430961,0.25523012552301255,0.11715481171548117,-9.765588461746397,5.551202964782715,478,48.10418410041845,-0.7234309623430961,54304.96680000014,0.2594142259414226,0.25732217573221755,0.22384937238493724
P04040,-0.5855787476280825,0.22770398481973433,0.11195445920303605,-0.5620472361381985,6.897604942321778,527,30.152998102466775,-0.5855787476280825,59755.42730000008,0.28462998102466797,0.2447817836812144,0.2030360531309298
P04075,-0.2620879120879127,0.21703296703296704,0.06593406593406594,3.249745164094371,8.299611473083495,364,35.96376373626372,-0.2620879120879127,39419.54940000005,0.27472527472527475,0.22802197802197802,0.2857142857142857
P04080,-0.5459183673469388,0.22448979591836735,0.10204081632653061,-0.061527095500892415,6.962287712097168,98,39.3,-0.5459183673469388,11139.453999999992,0.2755102040816326,0.19387755102040816,0.2346938775510204
P04114,-0.2955950032873157,0.22726276572430418,0.09051062897216744,-15.221339830436591,6.583967399597168,4563,35.90180363795776,-0.2955950032873157,515538.1800000054,0.32566294104755644,0.22266053035283806,0.2603550295857988
P04180,-0.13159090909090915,0.16818181818181818,0.12045454545454545,-9.370161874769494,5.714444541931152,440,46.818863636363645,-0.13159090909090915,49577.31220000006,0.35227272727272724,0.27045454545454545,0.25
P04196,-0.9567619047619037,0.21714285714285714,0.07428571428571429,1.1656737753789201,7.094154167175293,525,49.945161904762024,-0.9567619047619037,59577.62750000013,0.21333333333333332,0.29714285714285715,0.1657142857142857
P04217,-0.2165656565656567,0.2080808080808081,0.07676767676767676,-14.091464282268952,5.5609224319458,495,46.99800000000009,-0.2165656565656567,54252.8523000001,0.29494949494949496,0.2626262626262626,0.29292929292929293
P04350,-0.32139639639639667,0.21846846846846846,0.09684684684684686,-24.605417021910874,4.780523109436035,444,36.599099099099064,-0.32139639639639667,49585.237700000165,0.28153153153153154,0.22972972972972971,0.2702702702702703
P04430,-0.04102564102564106,0.11965811965811966,0.10256410256410256,1.459134984227724,8.39502468109131,117,45.663247863247854,-0.04102564102564106,12618.22189999999,0.29059829059829057,0.3076923076923077,0.2222222222222222
P04432,-0.1307692307692308,0.1282051282051282,0.09401709401709402,2.470014975525733,8.905485343933105,117,60.815384615384616,-0.1307692307692308,12737.324699999986,0.29059829059829057,0.3076923076923077,0.22222222222222224
P04433,-0.11130434782608695,0.1391304347826087,0.10434782608695653,-2.506965944425258,4.8532201766967775,115,50.36782608695651,-0.11130434782608695,12575.025299999987,0.30434782608695654,0.28695652173913044,0.28695652173913044
P04792,-0.566829268292683,0.23902439024390243,0.0878048780487805,-3.0296483707029473,5.977552223205566,205,62.82146341463415,-0.566829268292683,22782.23209999999,0.25853658536585367,0.27804878048780485,0.24878048780487805
P04908,-0.47769230769230775,0.2692307692307692,0.03076923076923077,16.854852181567825,11.049639320373537,130,48.83538461538459,-0.47769230769230775,14135.312099999972,0.26153846153846155,0.23076923076923078,0.3076923076923077
P05062,-0.22664835164835215,0.2032967032967033,0.06593406593406594,2.2399189549783003,8.006151390075683,364,34.684065934065934,-0.22664835164835215,39472.57510000007,0.2692307692307692,0.21978021978021978,0.29395604395604397
P05089,-0.16397515527950318,0.2329192546583851,0.06211180124223603,-0.7903585730379987,6.719130516052247,322,26.22360248447204,-0.16397515527950318,34734.505699999994,0.3136645962732919,0.2732919254658385,0.22360248447204967
P05090,-0.053439153439153446,0.18518518518518517,0.10052910052910052,-5.348442571795905,5.0582384109497065,189,40.91904761904761,-0.053439153439153446,21275.308500000017,0.3439153439153439,0.23809523809523808,0.2857142857142857
P05109,-0.39677419354838694,0.3118279569892473,0.09677419354838711,-1.052423373903295,6.5107019424438475,93,25.03655913978495,-0.39677419354838694,10834.376699999993,0.34408602150537637,0.13978494623655915,0.2903225806451613
P05154,-0.11527093596059124,0.2019704433497537,0.09113300492610837,8.39169103243134,9.29835567474365,406,44.741896551724125,-0.11527093596059124,45674.13500000006,0.33251231527093594,0.2315270935960591,0.2733990147783251
P05155,-0.1250000000000003,0.182,0.068,-4.6092620749595525,6.0911165237426745,500,33.7092,-0.1250000000000003,55153.5328000001,0.29800000000000004,0.238,0.27
P05156,-0.32075471698113284,0.23499142367066894,0.10120068610634649,3.36721839171598,7.719951438903809,583,38.53279588336197,-0.32075471698113284,65749.64760000011,0.2864493996569468,0.21269296740994853,0.1869639794168096
P05160,-0.5514372163388802,0.23600605143721634,0.11195158850226927,-9.30582088016078,6.005858039855956,661,46.12785173978834,-0.5514372163388802,75509.91570000025,0.2844175491679274,0.2526475037821483,0.2118003025718608
P05166,0.011688311688311782,0.21335807050092764,0.07792207792207792,1.4191827330949067,7.563018989562989,539,34.34786641929499,0.011688311688311782,58215.00690000008,0.30241187384044527,0.23376623376623373,0.24489795918367346
P05204,-1.7200000000000004,0.4444444444444444,0.0,11.505855226354704,9.996999549865723,90,35.046666666666646,-1.7200000000000004,9392.554599999998,0.03333333333333333,0.28888888888888886,0.2777777777777778
P05496,0.6411764705882351,0.10294117647058823,0.10294117647058824,5.472450157776413,9.811201667785646,136,44.72941176470588,0.6411764705882351,14276.569199999984,0.34558823529411764,0.27941176470588236,0.27941176470588236
P05543,0.01518072289156613,0.1855421686746988,0.0891566265060241,-8.284509707569718,5.871490669250488,415,41.9812048192771,0.01518072289156613,46323.97370000006,0.3301204819277108,0.21686746987951805,0.2891566265060241
P05546,-0.23567134268537113,0.22845691382765532,0.09418837675350701,-3.240648165561467,6.411063194274903,499,31.681162324649296,-0.23567134268537113,57069.940100000094,0.3306613226452906,0.21442885771543085,0.25050100200400804
P06310,-0.2366666666666667,0.15,0.09166666666666667,1.572999378990385,8.708727836608887,120,56.70083333333333,-0.2366666666666667,13184.82069999999,0.30833333333333335,0.3416666666666667,0.18333333333333335
P06312,-0.14297520661157023,0.12396694214876033,0.12396694214876033,-1.518429114724837,5.086316871643065,121,37.69338842975205,-0.14297520661157023,13379.88499999999,0.33884297520661155,0.2975206611570248,0.19834710743801653
P06331,-0.07560975609756095,0.13821138211382114,0.13008130081300814,4.740841928259234,9.392157173156736,123,20.969105691056896,-0.07560975609756095,13814.693799999983,0.3577235772357724,0.2764227642276423,0.23577235772357724
P06396,-0.4145780051150888,0.23529411764705882,0.08695652173913043,-9.220978106454055,5.896386146545409,782,38.00333759590806,-0.4145780051150888,85696.46430000049,0.2736572890025576,0.2391304347826087,0.2672634271099744
P06576,0.018147448015122802,0.21361058601134217,0.05482041587901701,-14.52987982489227,5.255753898620605,529,37.50833648393194,0.018147448015122802,56559.207900000125,0.30245746691871456,0.21928166351606806,0.2986767485822306
P06681,-0.29827127659574454,0.2047872340425532,0.08111702127659574,1.018879386823457,7.225679588317871,752,40.86849734042565,-0.29827127659574454,83266.94080000039,0.2845744680851064,0.28058510638297873,0.23271276595744678
P06702,-0.8701754385964917,0.2982456140350877,0.06140350877192982,-5.778099774944971,5.713137245178221,114,38.67192982456141,-0.8701754385964917,13241.851299999991,0.23684210526315788,0.20175438596491227,0.2982456140350877
P06727,-0.7888888888888883,0.30808080808080807,0.050505050505050504,-13.678469744242669,5.282184028625487,396,50.13207070707068,-0.7888888888888883,45371.46880000008,0.26262626262626265,0.15656565656565657,0.3712121212121212
P06733,-0.22142857142857175,0.2534562211981567,0.07142857142857142,0.02551601088280364,7.011794471740722,434,36.5269585253456,-0.22142857142857175,47168.40240000004,0.2926267281105991,0.23963133640552994,0.2695852534562212
P06899,-0.7150793650793655,0.30158730158730157,0.05555555555555555,17.75985774476208,10.314570808410643,126,44.13888888888888,-0.7150793650793655,13903.99579999998,0.2222222222222222,0.23015873015873015,0.23809523809523808
P07225,-0.29497041420118353,0.23372781065088757,0.07692307692307693,-13.784084059189993,5.479017448425293,676,46.787603550296005,-0.29497041420118353,75121.83240000014,0.29289940828402367,0.25591715976331364,0.242603550295858
P07339,0.023058252427184425,0.17718446601941748,0.08980582524271845,-3.0364733012989618,6.104132652282714,412,37.9434708737864,0.023058252427184425,44551.70999999998,0.3276699029126214,0.27427184466019416,0.23300970873786409
P07357,-0.5162671232876709,0.238013698630137,0.0976027397260274,-4.933944453809872,6.07412166595459,584,41.7179965753425,-0.5162671232876709,65162.55410000016,0.2585616438356164,0.2465753424657534,0.20376712328767121
P07358,-0.5456852791878172,0.23857868020304568,0.10321489001692047,9.500285123629169,8.434285926818852,591,39.43587140439935,-0.5456852791878172,66947.0549000002,0.272419627749577,0.25888324873096447,0.20812182741116753
P07360,-0.05891089108910894,0.18811881188118812,0.09405940594059406,1.9307646552457172,8.492500877380369,202,43.850049504950476,-0.05891089108910894,22277.18989999999,0.31683168316831684,0.18316831683168316,0.29207920792079206
P07384,-0.3571428571428561,0.26750700280112044,0.11484593837535015,-12.676198390298339,5.491124153137206,714,33.935854341736736,-0.3571428571428561,81889.07070000052,0.32633053221288516,0.21428571428571427,0.25630252100840334
P07437,-0.3479729729729733,0.22297297297297297,0.09684684684684684,-24.607983964002393,4.780352592468262,444,37.57725225225222,-0.3479729729729733,49670.27600000016,0.28378378378378377,0.22972972972972971,0.25900900900900903
P07737,-0.11642857142857141,0.2,0.07857142857142857,1.6512937756199122,8.436026573181152,140,43.56864285714284,-0.11642857142857141,15054.06879999999,0.2928571428571428,0.2571428571428571,0.22142857142857142
P07910,-0.9767973856209156,0.3464052287581699,0.049019607843137254,-12.258904436826477,4.9526884078979485,306,46.150980392156846,-0.9767973856209156,33669.612500000054,0.2091503267973856,0.2777777777777778,0.24183006535947713
P07996,-0.7188888888888889,0.25384615384615383,0.07521367521367521,-65.63537237267626,4.713794136047363,1170,42.02641880341902,-0.7188888888888889,129381.41570000035,0.2299145299145299,0.28205128205128205,0.1547008547008547
P08185,0.11234567901234559,0.15555555555555556,0.10123456790123457,-8.532120629558008,5.638223457336425,405,33.75434567901234,0.11234567901234559,45140.343300000066,0.3530864197530864,0.2345679012345679,0.2691358024691358
P08603,-0.6030056864337924,0.22908204711616573,0.10235580828594638,-10.697465618505703,6.212581443786621,1231,42.43420796100758,-0.6030056864337924,139094.9791000004,0.25913891145410234,0.27538586515028435,0.17546709991876525
P08670,-0.8231759656652349,0.3197424892703863,0.05150214592274678,-18.829581448145674,5.0634675979614245,466,58.07575107296143,-0.8231759656652349,53651.04230000012,0.2575107296137339,0.19098712446351931,0.3283261802575107
P08697,-0.1240325865580448,0.17515274949083504,0.0835030549898167,-7.436150621867782,5.869444465637206,491,50.46517311608972,-0.1240325865580448,54565.106300000116,0.3177189409368636,0.2606924643584521,0.29735234215885953
P09104,-0.18824884792626737,0.2534562211981567,0.07142857142857142,-17.945988625201764,4.908069801330566,434,35.29725806451612,-0.18824884792626737,47268.01480000005,0.3018433179723502,0.22580645161290325,0.2926267281105991
P09211,-0.12142857142857151,0.20476190476190476,0.1,-3.3462824075714686,5.433375740051268,210,32.59523809523808,-0.12142857142857151,23355.545700000002,0.35238095238095235,0.22380952380952382,0.2857142857142857
P09871,-0.37063953488372103,0.22819767441860464,0.11337209302325582,-30.679160455941485,4.856971549987793,688,38.44668604651173,-0.37063953488372103,76683.5986000003,0.29651162790697677,0.27180232558139533,0.20930232558139533
P0C0L4,-0.25240825688073304,0.2161697247706422,0.07970183486238533,-4.201600290674293,6.655072975158692,1744,45.81366399082602,-0.25240825688073304,192783.1767999996,0.3021788990825688,0.24311926605504586,0.27064220183486243
P0C0L5,-0.2533830275229349,0.21559633027522937,0.07970183486238533,-1.1067766341003562,6.8926599502563475,1744,46.162975917431524,-0.2533830275229349,192749.14569999964,0.30160550458715596,0.24311926605504589,0.2706422018348624
P0CF74,-0.46698113207547165,0.16981132075471697,0.07547169811320754,-0.0853362357944043,6.9092000961303714,106,69.7670754716981,-0.46698113207547165,11276.407,0.22641509433962265,0.3113207547169812,0.22641509433962265
P0CG04,-0.5198113207547168,0.1792452830188679,0.07547169811320754,0.9136647632065955,7.890237236022949,106,66.75198113207547,-0.5198113207547168,11347.527999999998,0.22641509433962265,0.30188679245283023,0.2169811320754717
P0CG38,-0.6714418604651182,0.27906976744186046,0.06046511627906977,-21.682347051190163,5.8344316482543945,1075,45.18335813953516,-0.6714418604651182,121281.0584000007,0.2409302325581395,0.23162790697674418,0.27162790697674416
P0CG47,-0.47641921397379966,0.28820960698689957,0.03930131004366812,-0.20472003095449054,6.858783912658691,229,36.02882096069868,-0.47641921397379966,25761.319400000015,0.3013100436681223,0.18340611353711792,0.23580786026200873
P0CG48,-0.482627737226276,0.28905109489051095,0.03941605839416058,0.4148335023508878,7.161053657531738,685,36.1340145985402,-0.482627737226276,77037.62990000032,0.30364963503649633,0.18394160583941604,0.2364963503649635
P0DMR1,-0.9119453924914681,0.32764505119453924,0.04778156996587031,-6.121041933566531,5.484246635437012,293,42.437883959044356,-0.9119453924914681,32029.08760000004,0.2081911262798635,0.2764505119453925,0.2354948805460751
P0DMV8,-0.38346333853354186,0.2698907956318253,0.0655226209048362,-10.818469150365488,5.480949974060058,641,32.16570982839312,-0.38346333853354186,70051.3697000003,0.27925117004680183,0.22308892355694226,0.2542901716068643
P0DOY2,-0.44433962264150934,0.16981132075471697,0.07547169811320754,-0.0853362357944043,6.9092000961303714,106,75.00292452830186,-0.44433962264150934,11293.434299999999,0.22641509433962265,0.3018867924528302,0.22641509433962265
P0DOY3,-0.4386792452830187,0.16981132075471697,0.07547169811320754,-0.0863252368934031,6.908347511291503,106,73.09160377358488,-0.4386792452830187,11265.4209,0.22641509433962265,0.3018867924528302,0.22641509433962265
P0DP01,-0.29743589743589743,0.15384615384615385,0.11965811965811965,3.571282015921268,9.26251125335693,117,28.7034188034188,-0.29743589743589743,12991.513899999994,0.2735042735042735,0.24786324786324787,0.23076923076923078
P0DP02,-0.03418803418803399,0.17094017094017094,0.1282051282051282,3.5624817869621026,9.12248592376709,117,43.44529914529914,-0.03418803418803399,12988.663399999983,0.3418803418803419,0.2564102564102564,0.23931623931623933
P0DP03,-0.04786324786324771,0.17094017094017094,0.1282051282051282,3.561492785863102,9.09695644378662,117,40.69572649572648,-0.04786324786324771,12946.623399999982,0.3418803418803419,0.26495726495726496,0.23076923076923078
P0DP04,0.007627118644067905,0.1864406779661017,0.1271186440677966,-2.428134566937846,5.281672477722167,118,37.800847457627114,0.007627118644067905,13016.617299999985,0.34745762711864403,0.2542372881355932,0.2457627118644068
P0DP06,-0.03135593220338984,0.1271186440677966,0.1440677966101695,4.561685087778848,9.328655815124513,118,31.25847457627117,-0.03135593220338984,13155.871999999987,0.3728813559322034,0.2966101694915254,0.1864406779661017
P0DP07,0.051694915254237285,0.11016949152542373,0.1440677966101695,4.647748514993591,9.329107093811036,118,26.444067796610152,0.051694915254237285,13094.831899999986,0.38135593220338987,0.2966101694915254,0.19491525423728814
P0DP08,-0.017948717948717993,0.1282051282051282,0.13675213675213677,4.6515479780658024,9.35902042388916,117,29.82820512820511,-0.017948717948717993,13015.735499999984,0.3675213675213675,0.2991452991452992,0.19658119658119658
P0DP09,-0.007692307692307663,0.1282051282051282,0.09401709401709402,0.4738344383979456,7.679823112487794,117,48.30512820512821,-0.007692307692307663,12569.149799999992,0.29914529914529914,0.3076923076923077,0.24786324786324787
P0DPH8,-0.18533333333333346,0.2288888888888889,0.09555555555555556,-22.391927605787828,4.9750261306762695,450,34.92666666666666,-0.18533333333333346,49958.98220000008,0.3044444444444444,0.20222222222222225,0.2644444444444445
P0DSN7,-0.11794871794871795,0.13675213675213677,0.08547008547008547,3.4799059657247433,9.34026012420654,117,46.492307692307676,-0.11794871794871795,12688.298599999987,0.3162393162393162,0.3247863247863248,0.1965811965811966
P10412,-0.7803652968036531,0.3333333333333333,0.0091324200913242,58.45536115778339,11.029202842712401,219,26.090867579908664,-0.7803652968036531,21864.982999999986,0.0958904109589041,0.2465753424657534,0.3424657534246575
P10643,-0.4864768683274009,0.22419928825622776,0.09252669039145908,-8.421937926051498,6.094299507141112,843,56.14157769869538,-0.4864768683274009,93517.3302000005,0.25504151838671413,0.2858837485172005,0.2099644128113879
P10809,-0.07643979057591652,0.2705061082024433,0.031413612565445025,-5.165667756109713,5.7025651931762695,573,30.19319371727746,-0.07643979057591652,61053.92730000008,0.28970331588132636,0.2094240837696335,0.28970331588132636
P11021,-0.48669724770642153,0.3058103975535168,0.0581039755351682,-21.838062903797095,5.0651159286499015,654,32.10261467889907,-0.48669724770642153,72332.05870000033,0.2798165137614679,0.20336391437308865,0.26452599388379205
